card_id,report_date,report_file,strategy,family,direction,entry_mode,entry_mode_text,anchor_broker,entry,stop,tp1,tp2,tp3,card_R_points,be_rule,runner_rule,management_text,suppressed,source,slice_file,last_bar_broker
2026-07-28_Trade_3B,2026-07-28,SP500_Daily_Report_28-Jul-2026.md,"Trade 3B - Mean-Reversion (25-session range fade, long from the lower band)",Trade 3B,LONG,LIMIT,"Buy limit 7,362.96, resting from the 09:00 broker daily-open anchor (07:00 UK) to the 23:00 broker index cut-off. The limit sits 52.54 points below the 7,415.50 reference close, which is the required side for a buy limit.",09:00,7362.96,7331.07,7442.95,7554.83,,31.89,BE_0.2R_ON_TP2,TRACE,"Three equal units. Unit 1 exits at the range midpoint 7,442.95 (+79.99 points, 2.51R). Unit 2 exits at 7,554.83, the far boundary less 10% of range width (+191.87 points, 6.02R); on that fill the Unit 3 stop moves to entry plus 0.2R = 7,369.34. Unit 3 is a breakout runner with no fixed target: once Unit 2 fills its stop trails to just past the midpoint (midpoint less 5% of width = 7,428.97) and thereafter to subsequent swing structure. Risk 31.89 points (0.43 of the 73.73 stated ATR, so no wide-stop flag). Thesis invalidation, separate from the stop: a daily close below the 25-session range low 7,303.10, which is 27.97 points beyond the 7,331.07 stop - stop ahead of invalidation. Caveat: the holding period collides with the 29 July policy decision, a top-tier scheduled event.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-27.csv,2026-07-27 23:45:00
2026-07-29_Trade_1,2026-07-29,SP500_Report_29Jul2026.md,Trade 1 - Daily Directional,Trade 1,n/a,MARKET,"Would have been a market fill at the 09:00 broker daily-open anchor, priced at the 28 July reference close. Not armed: the card is a suppressed row, so no entry level is carried.",09:00,,,,,,,NONE,TRACE,"No position. Suppressed row - no entry, stop, R or target ladder is carried. The standing three-equal-unit tranching, break-even plus 0.2R on the second unit's fill, and the session-close/3xATR runner cap apply only to a card that clears its gates.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-28.csv,2026-07-28 23:45:00
2026-07-29_Trade_2,2026-07-29,SP500_Report_29Jul2026.md,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,n/a,LIMIT,"SUPPRESSED - no order is issued and no level is carried. The corroboration gate that suppressed this row in the prior draw no longer fires: the daily pivot tier is recomputed from the broker execution series and flagged CORROBORATED. The card is nonetheless suppressed on a different and independent ground. In TRANSITION the only permitted Trade 2 is a breakout-side entry beyond the 25-session boundary, aligned with Trade 3C; 3C is ineligible on this date for want of a confirmed break, so no breakout side exists to align with, and a counter-side limit may not be substituted. Recorded as construction trace only: the pivot-breakout geometry would have placed a buy limit at 7427.61, which is 5.99 points below the 28 July reference close 7433.60 (the correct side for a buy limit) but 155.19 points inside the 7582.80 upper boundary, i.e. not a breakout entry at all.",09:00,,,,,,,NONE,TRACE,"No position. Suppressed row - no entry, stop, R or target ladder is carried. Three-equal-unit tranching and break-even plus 0.2R on the second unit's fill would apply only to a card that clears its gates.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-28.csv,2026-07-28 23:45:00
2026-07-29_Trade_3C,2026-07-29,SP500_Report_29Jul2026.md,Trade 3C - Momentum-Breakout (conditional upside),Trade 3C,LONG,CONDITIONAL,"SUPPRESSED - no order is issued and no level is carried. Eligibility under M5 4d requires a settled daily close beyond a 25-session boundary by at least 0.25 x ATR(14). No such close exists at the 28 July reference session, so the trade is not eligible and the row is suppressed. The arming condition is stated in the rationale as commentary only; no trigger price is carried in the level fields. This suppression is a price test on the broker series and is independent of the corroboration gate, so the correction pass does not disturb it.",09:00,,,,,,,NONE,TRACE,"No position. Suppressed row - no entry, stop, R or target ladder is carried. Three-equal-unit tranching, with the third unit's stop moving to the broken boundary on the second target's fill, would apply only to a card that clears its eligibility gate.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-28.csv,2026-07-28 23:45:00
2026-07-30_Trade_1,2026-07-30,SP500_Report_30Jul2026.md,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,"Market at the daily-open anchor 07:00 UK / 09:00 broker on 30 Jul 2026; fill level is the reference close of the last completed session, 7,317.50 (29 Jul 2026 cash session). Signed gap entry minus reference close = 0.00.",09:00,7317.5,7472.27,7162.73,7007.96,,154.77,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"Three equal units. Unit 1 exits at TP1 7,162.73 (-154.77 pts, -1R). Unit 2 exits at TP2 7,007.96 (-309.54 pts, -2R); on that fill Unit 3 stop moves to entry - 0.2R = 7,286.55. Unit 3 is the runner: time-stopped at the session close. The 3xATR14 price cap sits at 7,317.50 - 232.38 = 7,085.12, which is ABOVE TP2 7,007.96 on a short and therefore cannot be carried as a target beyond TP2 - TP3 is null and the runner is the session-close time-stop only. Wide-stop flag SET: R 154.77 = 2.00 x ATR14 77.46 (> 1.00). 'TP2 ambitious for a daily horizon' flag SET: 2R 309.54 > 3xATR 232.38 - flag only, no suppression. Thesis invalidation: a daily close back above weekly P 7,437.53 (prior week 20-24 Jul); that is 34.74 pts inside the stop, i.e. more than 0.15xATR (11.62) away from it and a different price. Caveats: pivot tiers are single-source indicative in the source report, so no pivot level is used as an entry or stop reference on this card; the 30-31 Jul mega-cap earnings cluster (MSFT/META/AAPL/AMZN) lands inside the holding period and is the one catalyst the report itself says can flip the tape.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-29.csv,2026-07-29 23:45:00
2026-07-30_Trade_2,2026-07-30,SP500_Report_30Jul2026.md,Trade 2 - Pivot (regime-aware),Trade 2,SHORT,LIMIT,"SELL LIMIT at 7,351.87 - the breakout-side pivot entry, 10% of the way from the daily pivot P 7,360.83 toward daily S1 7,271.17 - working from the 09:00 broker / 07:00 UK daily-open anchor on 30 Jul 2026. Signed gap entry minus reference close = 7,351.87 - 7,317.50 = +34.37, so the order rests above the reference close, which is the side a sell limit must sit on. It is a limit and not a stop because the reference close 7,317.50 already sits below the entry level; a sell stop cannot be placed there.",09:00,7351.87,7397.9,7271.17,7248.0,7224.83,46.03,BE_0.2R_ON_TP2,TRACE,"Three equal units. Unit 1 exits at TP1 7,271.17 = daily S1 (-80.70 pts from entry, 1.75R). Unit 2 exits at TP2 7,248.00 = daily S1.5, the midpoint of S1 and S2 (-103.87 pts, 2.26R); on that fill Unit 3 stop moves to entry - 0.2R = 7,342.66. Unit 3 is the runner and traces to TP3 7,224.83 = daily S2 (-127.04 pts, 2.76R) or back to its stop - there is no session-close time-stop on this card, because the runner has a structural target. Stop 7,397.90 sits 46.03 pts above entry, on the far side of entry for a short. R 46.03 = 0.59 x ATR14 77.46 (0.52 x on the full broker-day ATR14 88.56), so the wide-stop flag is NOT set; the 'TP2 ambitious for a daily horizon' test does not fire either, since 2R 92.07 < 3xATR 232.38. R gate: 0.3xATR 23.24 <= 46.03 <= 3.0xATR 232.38 - passes. TP1 distance 80.70 is well inside the 2.5xATR allowance of 193.65. Thesis invalidation: a daily close back above the daily pivot P 7,360.83; that is 37.07 pts inside the stop, i.e. more than 0.15xATR (11.62) away from it and a different price - the stop sits beyond the invalidation, the tightly-stopped pivot case. Confluences: entry 7,351.87 is 2.30 pts from weekly S1 7,349.57 and 1.87 pts from the 7,350 round number - strong confluence; stop 7,397.90 is 9.27 pts inside daily R1 7,407.17 and 2.10 pts from the 7,400 round number - strong confluence; TP2 7,248.00 is 2.00 pts from 7,250 and TP3 7,224.83 is 0.17 pts from 7,225. Only the breakout side is worked: the mirror-image buy limit down at daily S1 is not placed, because it would front-run the downside break the regime read is built on. Caveats: the regime is transitional rather than cleanly trending, so size is reduced accordingly; the 30-31 Jul mega-cap earnings cluster (MSFT/META/AAPL/AMZN) lands inside the holding period and is the one catalyst the report itself says can flip the tape.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-29.csv,2026-07-29 23:45:00
2026-07-30_Trade_3C,2026-07-30,SP500_Report_30Jul2026.md,Trade 3C - Momentum-Breakout (conditional short),Trade 3C,SHORT,CONDITIONAL,"SUPPRESSED - no order is armed and no price is carried. The variant is 3C because the regime label is TRANSITION; its eligibility test (a confirmed daily close beyond the 25-session boundary by at least 0.25xATR14) is not met on the reference close, so the card is a suppressed row rather than a conditional order.",09:00,,,,,,,NONE,,"SUPPRESSED - Trade 3C - Momentum-Breakout. Trigger fired: no confirmed break in the TRANSITION regime. Value that fired it: the reference close of 7,317.50 (29 Jul 2026) is 14.40 points ABOVE the 25-session range low of 7,303.10, and the rule requires a settled daily close at or below 7,303.10 - 0.25xATR14 = 7,303.10 - 19.37 = 7,283.73. The close is not merely short of the confirmation buffer, it has not cleared the boundary at all. Per the module the outcome is the suppressed row - never a substituted variant, never pivot levels standing in for the range levels, and never an arming price parked in the entry field. The confirmation threshold 7,283.73 is recorded in the rationale as commentary only. No entry, stop, R or target ladder is carried on this row.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-29.csv,2026-07-29 23:45:00
2026-07-31_Trade_1,2026-07-31,SP500_Report_31Jul2026.md,Trade 1 - Daily Directional (SUPPRESSED - conviction gate),Trade 1,n/a,,"No order. Trade 1 would have been a MARKET fill at the 09:00 broker daily-open anchor at the D-1 reference close 7439.70, but the conviction gate fired and a suppressed row carries no entry, stop, R or target ladder.",09:00,,,,,,,NONE,,"SUPPRESSED - no position, no tranches, no management. Directional conviction score is below the 0.25 gate: the report prints +0.08 and its own five listed weighted contributions (+0.11, +0.075, +0.03, -0.05, -0.06) sum to +0.105; both are inside the NEUTRAL band, so direction is NEUTRAL and Trade 1 is a SUPPRESSED row. The report's section 20 records that this suppression 'was OVERRIDDEN' by a run-time instruction; the gate is non-overridable and no run-time instruction may reverse it.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-30.csv,2026-07-30 23:45:00
2026-07-31_Trade_2,2026-07-31,SP500_Report_31Jul2026.md,"Trade 2 - Pivot, regime-aware (SUPPRESSED - TRANSITION regime, no breakout side)",Trade 2,n/a,,"No order. The pivot corroboration gate no longer applies - the daily and weekly tiers are recomputed from the broker execution price series and carry the flag CORROBORATED. Trade 2 is nonetheless suppressed: in a TRANSITION regime the only permitted Trade 2 is a breakout-side entry aligned with the Trade 3C direction, and 3C has no confirmed break, so no breakout side exists this session and no entry level is stated.",09:00,,,,,,,NONE,,"SUPPRESSED - no position, no tranches, no management. Rebuilt in the corroboration correction pass. The corroboration gate was retested first and does NOT fire: the daily and weekly pivot tiers are recomputed from the broker price series (slice US500_upto_2026-07-30.csv, D-1 cash session 2026-07-30 16:30-23:00 broker), which is the series the order would be filled and settled against, so the tiers are CORROBORATED by construction and the report's indicative label is not inherited. One independent ground still fires. The regime is TRANSITION, where the only permitted Trade 2 is a breakout-side entry aligned with the Trade 3C direction, and 3C's direction is the broken side. There is no confirmed break: the 25-day range runs 7303.10 (2026-06-26) to 7582.80 (2026-07-15), a confirmed break needs a daily close beyond a boundary by at least 0.25xATR14 = 20.37 pts (above 7603.17 or below 7282.73), and the D-1 close 7439.70 sits inside the range - 163.47 pts below the upside trigger and 156.97 pts above the downside trigger (143.10 and 136.60 pts inside the boundaries themselves). With no broken side there is no permitted side, and the side is not a free parameter: it is fixed by 3C, not chosen, so there is nothing to rebuild. The report's issued two-sided fade (buy limit at P, sell limit at R2) is range-branch mean-reversion geometry and may not be borrowed into TRANSITION.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-30.csv,2026-07-30 23:45:00
2026-07-31_Trade_3C,2026-07-31,SP500_Report_31Jul2026.md,Trade 3C - Momentum-Breakout (SUPPRESSED - no confirmed break),Trade 3C,n/a,,"No order. Trade 3C enters only at the close of a confirmed breakout candle; no confirmed break exists at D-1, so there is no entry.",09:00,,,,,,,NONE,,"SUPPRESSED - no position, no tranches, no management. The regime label the report calls is TRANSITION, which forks Trade 3 to the 3C momentum-breakout variant on a fixed mapping with no discretion. 3C requires a daily close beyond a 25-day range boundary by at least 0.25xATR14 (20.37 pts): upside trigger 7582.80 + 20.37 = 7603.17, downside trigger 7303.10 - 20.37 = 7282.73. The D-1 close 7439.70 sits inside the range, 143.10 pts below the upside trigger and 156.97 pts above the downside trigger, so the trade is not eligible and the outcome is a SUPPRESSED row. Substituting a different Trade 3 variant, or standing pivot levels in for range levels, is not permitted.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-30.csv,2026-07-30 23:45:00
